,company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code,acquired_day,price_amount_USD,time_acq_last_funding,time_founding_acq
1439,/organization/ncircle-network-security,nCircle Network Security,|Security|,Security,USA,CA,SF Bay Area,San Francisco,/organization/tripwire,Tripwire,|Software Compliance|Cyber Security|Information Security|Security|Software|,Information Security,USA,OR,"Portland, Oregon",Portland,2013-03-11,3,1,2013,,USD,11,,810.0,5548.0
1440,/organization/nearbuy-systems,Nearbuy Systems,|Retail|Analytics|,Retail,USA,CA,SF Bay Area,San Mateo,/organization/bvi-networks,RetailNext,|Retail|Analytics|,Analytics,USA,CA,SF Bay Area,San Jose,2013-12-03,12,4,2013,,USD,3,,375.0,1342.0
1441,/organization/neoedge-networks,NeoEdge Networks,|Advertising|,Advertising,CAN,ON,Toronto,Toronto,/organization/double-fusion,Double Fusion,|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,2011-12-14,12,4,2011,,USD,14,,359.0,3513.0
1442,/organization/neoguide-systems,NeoGuide Systems,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,San Jose,/organization/intuitive-surgical,Intuitive Surgical,|Health Care|,Health Care,USA,CA,SF Bay Area,Sunnyvale,2009-06-01,6,2,2009,,USD,1,,976.0,3439.0
1443,/organization/neolane,Neolane,|Software|,Software,FRA,,FRA - Other,Arcueil,/organization/adobe-systems,Adobe Systems,|Image Recognition|Design|Photo Editing|Creative|Software|,Photo Editing,USA,CA,SF Bay Area,San Jose,2013-06-27,6,2,2013,600000000.0,USD,27,600000000.0,535.0,4560.0
1444,/organization/neomatrix,Neomatrix,|Hardware + Software|,Hardware + Software,USA,CA,Anaheim,Irvine,/organization/halo-healthcare,Halo Healthcare,|Hardware + Software|,Hardware + Software,USA,CA,Anaheim,Irvine,2012-05-23,5,2,2012,,USD,23,,-33.0,4891.0
1445,/organization/neomend,Neomend,|Biotechnology|,Biotechnology,USA,CA,Anaheim,Irvine,/organization/c-r-bard,C. R. Bard,,,USA,NJ,Newark,Berkeley Heights,2012-10-23,10,4,2012,140000000.0,USD,23,140000000.0,447.0,5044.0
1446,/organization/neopath-networks,NeoPath Networks,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Mountain View,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,2007-03-13,3,1,2007,,USD,13,,295.0,1897.0
1447,/organization/ness-computing,Ness Computing,|Restaurants|App Stores|Apps|iPhone|Search|,iPhone,USA,CA,SF Bay Area,Los Altos,/organization/opentable,OpenTable,|Business Services|Hospitality|,Business Services,USA,CA,SF Bay Area,San Francisco,2014-02-06,2,1,2014,17300000.0,USD,6,17300000.0,534.0,1589.0
1448,/organization/nest-labs,Nest Labs,|Home Automation|,Home Automation,USA,CA,SF Bay Area,Palo Alto,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2014-01-13,1,1,2014,3200000000.0,USD,13,3200000000.0,348.0,1329.0
1449,/organization/netcontinuum,Netcontinuum,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Santa Clara,/organization/barracuda-networks,Barracuda Networks,|Communications Hardware|Security|,Communications Hardware,USA,CA,SF Bay Area,Campbell,2007-08-01,8,3,2007,,USD,1,,653.0,3134.0
1450,/organization/netcordia,Netcordia,|Information Technology|Networking|Software|,Information Technology,USA,MD,Baltimore,Annapolis,/organization/infoblox,Infoblox,|Technology|Security|,Technology,USA,CA,SF Bay Area,Santa Clara,2010-05-04,5,2,2010,,USD,4,,1373.0,3776.0
1451,/organization/netdevices,NetDevices,|Software|,Software,USA,CA,SF Bay Area,Sunnyvale,/organization/alcatel-lucent,Alcatel-Lucent,|Telecommunications|Public Relations|,Telecommunications,FRA,,Paris,Paris,2007-01-01,1,1,2007,,USD,1,,503.0,1461.0
1452,/organization/neteffect,NetEffect,|Web Hosting|,Web Hosting,USA,TX,Austin,Austin,/organization/intel,Intel,|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Santa Clara,2008-10-15,10,4,2008,8000000.0,USD,15,8000000.0,814.0,3575.0
1453,/organization/neterion,Neterion,|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Cupertino,/organization/exar,EXAR,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Fremont,2010-02-09,2,1,2010,,USD,9,,1446.0,3326.0
1454,/organization/netli,Netli,|Web Hosting|,Web Hosting,USA,CA,SF Bay Area,Palo Alto,/organization/akamai-technologies,Akamai Technologies,|SaaS|IaaS|Digital Media|Video Streaming|Data Security|Content Delivery|Cloud Computing|Business Services|Enterprise Software|,Business Services,USA,MA,Boston,Cambridge,2007-02-01,2,1,2007,170000000.0,USD,1,170000000.0,353.0,2588.0
1455,/organization/netmagic-solutions,Netmagic Solutions,|Web Hosting|,Web Hosting,IND,,Mumbai,Mumbai,/organization/ntt-data,NTT Data,|Software|,Software,JPN,,Tokyo,Tokyo,2012-01-25,1,1,2012,,USD,25,,475.0,4772.0
1456,/organization/netretail-holding,NetRetail Holding,|Finance|,Finance,NLD,,Amsterdam,Amsterdam,/organization/naspers,Naspers,|Media|Public Relations|,Media,ZAF,,Cape Town,Cape Town,2012-06-29,6,2,2012,,USD,29,,652.0,4563.0
1457,/organization/netvibes,Netvibes,|Web Development|Web Design|Social Media|,Web Development,FRA,,Paris,Paris,/organization/dassault,Dassault Systemes,|Software|,Software,FRA,,Franche-Comte,,2012-02-09,2,1,2012,,USD,9,,2018.0,2352.0
1458,/organization/netviewer,Netviewer,|Software|,Software,DEU,,Frankfurt,Karlsruhe,/organization/citrix-online,Citrix Online,|Curated Web|,Curated Web,USA,CA,Santa Barbara,Goleta,2010-12-17,12,4,2010,,USD,17,,781.0,3486.0
1459,/organization/netvision,NetVision,|Software|,Software,USA,UT,Salt Lake City,American Fork,/organization/stealthbits,STEALTHbits,|Data Security|Enterprise Software|,Data Security,USA,NJ,Newark,Hawthorne,2012-02-28,2,1,2012,,USD,28,,377.0,6267.0
1460,/organization/netwitness,NetWitness,|Software|,Software,USA,VA,"Washington, D.C.",Herndon,/organization/emc,EMC,|Big Data|Infrastructure|Enterprise Software|,Big Data,USA,MA,Boston,Hopkinton,2011-04-04,4,2,2011,,USD,4,,445.0,1919.0
1461,/organization/network-chemistry,Network Chemistry,|Software|,Software,USA,CA,SF Bay Area,Palo Alto,/organization/aruba-networks,Aruba Networks,|Communications Hardware|Wireless|Mobility|Enterprise Software|,Communications Hardware,USA,CA,SF Bay Area,Sunnyvale,2007-05-01,5,2,2007,,USD,1,,747.0,1946.0
1462,/organization/network-intelligence,Network Intelligence,|Security|,Security,USA,MA,Boston,Westwood,/organization/emc,EMC,|Big Data|Infrastructure|Enterprise Software|,Big Data,USA,MA,Boston,Hopkinton,2006-09-18,9,3,2006,175000000.0,USD,18,175000000.0,-894.0,3913.0
1463,/organization/network-physics,Network Physics,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Mountain View,/organization/opnet-technologies-inc,"OPNET Technologies, Inc.",|Hardware + Software|,Hardware + Software,USA,MD,"Washington, D.C.",Bethesda,2007-10-23,10,4,2007,10000000.0,USD,23,10000000.0,558.0,3217.0
1464,/organization/networks-in-motion,Networks in Motion,|Wireless|Navigation|Maps|SEO|Mobile|,Navigation,USA,CA,Anaheim,Aliso Viejo,/organization/telecommunication-systems,TeleCommunication Systems,|Mobile|,Mobile,USA,MD,Baltimore,Annapolis,2009-12-01,12,4,2009,170000000.0,USD,1,170000000.0,1341.0,3622.0
1465,/organization/neul,Neul,|Internet of Things|Wireless|,Wireless,GBR,,London,Cambridge,/organization/huawei,Huawei Technologies,|Security|Storage|Mobile|Wireless|Web Hosting|,Wireless,USA,TX,Dallas,Plano,2014-09-22,9,3,2014,25000000.0,USD,22,25000000.0,684.0,1725.0
1466,/organization/neuralitic-systems,Neuralitic Systems,|Mobile|,Mobile,CAN,QC,Montreal,Montréal,/organization/guavus,Guavus,|Analytics|,Analytics,USA,CA,SF Bay Area,San Mateo,2013-01-23,1,1,2013,,USD,23,,723.0,2214.0
1467,/organization/neurelis,Neurelis,|Biotechnology|,Biotechnology,USA,CA,San Diego,Encinitas,/organization/biotie-therapies,Biotie Therapies,|Biotechnology|,Biotechnology,TUR,,TUR - Other,Finans,2013-06-04,6,2,2013,,USD,4,,610.0,2346.0
1468,/organization/neurologica,NeuroLogica,|Manufacturing|,Manufacturing,USA,MA,Boston,Danvers,/organization/samsung-electronics,Samsung Electronics,|Electronics|Hardware + Software|,Hardware + Software,KOR,,KOR - Other,Suwon,2013-01-29,1,1,2013,,USD,29,,384.0,3316.0
1469,/organization/neven-vision,Neven Vision,|Software|,Software,USA,CA,Los Angeles,Santa Monica,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2006-08-15,8,3,2006,,USD,15,,455.0,1322.0
1470,/organization/new-net,New.net,|Internet|Domains|,Internet,USA,CA,Los Angeles,Pasadena,/organization/connexus-corp,"EMG Connexus, Inc. (""Connexus"")",|Advertising Networks|Curated Web|,Advertising Networks,USA,CA,Los Angeles,El Segundo,2004-09-17,9,3,2004,,USD,17,,374.0,1600.0
1471,/organization/new-net,New.net,|Internet|Domains|,Internet,USA,CA,Los Angeles,Pasadena,/organization/idealab,Idealab,|Startups|,Startups,USA,CA,Los Angeles,Pasadena,2003-09-28,9,3,2003,,USD,28,,19.0,1245.0
1472,/organization/newbay,NewBay,|Web Development|Mobile|,Mobile,IRL,,Dublin,Dublin,/organization/blackberry,BlackBerry,|RIM|Wireless|Mobile|Hardware + Software|,Wireless,CAN,ON,Toronto,Waterloo,2011-10-07,10,4,2011,,USD,7,,1390.0,3566.0
1473,/organization/newcare-solutions,NewCare Solutions,|Hardware + Software|,Hardware + Software,USA,PA,PA - Other,Warrendale,/organization/philips-uk,Philips,|Health Care|Television|Sales and Marketing|B2B|Electronics|Lighting|,Health Care,NLD,,Amsterdam,Amsterdam,2011-01-06,1,1,2011,,USD,6,,-741.0,5.0
1474,/organization/newport-media,Newport Media,|Semiconductors|,Semiconductors,USA,CA,Anaheim,Lake Forest,/organization/atmel,Atmel,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,San Jose,2014-07-07,7,3,2014,,USD,7,,2786.0,3474.0
1475,/organization/newsle,Newsle,|News|Social Network Media|Curated Web|,Social Network Media,USA,CA,SF Bay Area,San Francisco,/organization/linkedin,LinkedIn,|Social Recruiting|Software|Networking|Social Media|,Software,USA,CA,SF Bay Area,Mountain View,2014-07-14,7,3,2014,,USD,14,,248.0,1290.0
1476,/organization/newsvine,Newsvine,|Social Media|News|,News,USA,WA,Seattle,Seattle,/organization/msnbc,MSNBC,|Curated Web|,Curated Web,USA,NJ,Newark,Secaucus,2007-10-01,10,4,2007,,USD,1,,822.0,914.0
1477,/organization/newsy,Newsy,|Internet|Mobile|Video|News|,Internet,USA,MO,St. Louis,Columbia,/organization/e-w-scripps,E.W. Scripps,|Curated Web|,Curated Web,USA,OH,Cincinnati,Cincinnati,2013-12-09,12,4,2013,35000000.0,USD,9,35000000.0,987.0,1925.0
1478,/organization/nexage,NEXAGE,|Mobile Advertising|Advertising|Mobile|,Mobile Advertising,USA,MA,Boston,Boston,/organization/millennial-media,Millennial Media,|App Marketing|Mobile Advertising|Mobile|Advertising|,Advertising,USA,MD,Baltimore,Baltimore,2014-09-23,9,3,2014,107500000.0,USD,23,107500000.0,839.0,3187.0
1479,/organization/social-iq-networks,Nexgate,|Fraud Detection|Brand Marketing|Social Media|Enterprise Software|,Brand Marketing,USA,CA,SF Bay Area,Burlingame,/organization/proofpoint,Proofpoint,|Software|Technology|Enterprise Software|,Software,USA,CA,SF Bay Area,Sunnyvale,2014-10-23,10,4,2014,35000000.0,USD,23,35000000.0,562.0,1242.0
1480,/organization/nexgen-storage,NexGen Storage,|Software|,Software,USA,CO,Denver,Louisville,/organization/fusion-io,Fusion-io,|Software|Enterprise Software|,Software,USA,UT,Salt Lake City,Salt Lake City,2013-04-24,4,2,2013,,USD,24,,526.0,1209.0
1481,/organization/nexsan,Nexsan,|Enterprise Software|Hardware + Software|,Hardware + Software,GBR,,Derby,Derby,/organization/imation,Imation,|Security|,Security,USA,PA,Pittsburgh,Oakdale,2013-01-02,1,1,2013,120000000.0,USD,2,120000000.00000001,1355.0,4750.0
1482,/organization/next-new-networks,Next New Networks,|Video|Video Streaming|Curated Web|,Video,USA,NY,New York City,New York,/organization/youtube,YouTube,|Video|Online Rental|Entertainment|Games|,Games,USA,CA,SF Bay Area,San Bruno,2011-03-07,3,1,2011,,USD,7,,68.0,1467.0
1483,/organization/nexthop-technologies,NextHop Technologies,|Software|,Software,USA,CA,SF Bay Area,Mountain View,/organization/u4ea,U4EA,|Wireless|Telecommunications|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Fremont,2008-05-20,5,2,2008,,USD,20,,297.0,3062.0
1484,/organization/nexx-systems,Nexx Systems,|Semiconductors|,Semiconductors,USA,MA,Boston,Billerica,/organization/tokyo-electron,Tokyo Electron,,,JPN,,Tokyo,Tokyo,2012-03-16,3,1,2012,,USD,16,,823.0,4092.0
1485,/organization/nfi-studios,NFi Studios,|Web Development|Design|Technology|Direct Marketing|Advertising|,Web Development,USA,FL,Orlando,Orlando,/organization/avectra,Avectra,|Software|,Software,USA,VA,"Washington, D.C.",Mclean,2010-10-08,10,4,2010,,USD,8,,143.0,2137.0
1486,/organization/nfocus-neuromedical,Nfocus Neuromedical,|Design|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Palo Alto,/organization/covidien,Covidien,|Health Care|Electronics|Medical|Biotechnology|,Health Care,IRL,,Dublin,Dublin,2013-02-19,2,1,2013,72000000.0,USD,19,72000000.0,679.0,5893.0
1487,/organization/ngmoco,ngmoco,|Mobile|Mobile Games|iPhone|Games|,Mobile,USA,CA,SF Bay Area,San Francisco,/organization/dena,DeNA,|Messaging|E-Commerce|Social Network Media|Mobile Games|Social Games|Mobile|Games|,Games,JPN,,Tokyo,Tokyo,2010-10-12,10,4,2010,400000000.0,USD,12,400000000.00000006,62.0,838.0
1488,/organization/nicira,Nicira Networks,|Web Hosting|,Web Hosting,USA,CA,SF Bay Area,Palo Alto,/organization/vmware,VMware,|Software|,Software,USA,CA,SF Bay Area,Palo Alto,2012-07-23,7,3,2012,1260000000.0,USD,23,1260000000.0,536.0,2030.0
1489,/organization/nile-guide,NileGuide,|Career Planning|Travel|Social Media|,Career Planning,USA,CA,SF Bay Area,San Francisco,/organization/travel-ad-network,Travora Networks,|Travel|,Travel,USA,NY,New York City,New York,2012-04-24,4,2,2012,,USD,24,,508.0,2242.0
1490,/organization/physware,Nimbic (formerly Physware),|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Mountain View,/organization/mentor-graphics,Mentor Graphics,|Software|,Software,USA,OR,"Portland, Oregon",Wilsonville,2014-05-20,5,2,2014,,USD,20,,870.0,3061.0
1491,/organization/nimblefish,Nimblefish Technologies,|Advertising|,Advertising,USA,CA,SF Bay Area,San Francisco,/organization/r-r-donnelley-sons,R.R. Donnelley & Sons,|Public Relations|,Public Relations,USA,IL,Chicago,Chicago,2010-12-14,12,4,2010,,USD,14,,397.0,4365.0
1492,/organization/nimbula,Nimbula,|Virtualization|Infrastructure|Cloud Computing|Enterprise Software|,Infrastructure,USA,CA,SF Bay Area,Mountain View,/organization/oracle,Oracle Corporation,|Software|Hardware|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,2013-03-13,3,1,2013,,USD,13,,933.0,1898.0
1493,/organization/nimsoft,Nimsoft,|Networking|SaaS|Cloud Management|Virtualization|Data Centers|Cloud Computing|Enterprise Software|,Enterprise Software,GBR,,GBR - Other,Chertsey,/organization/ca,CA Technologies,|Software|,Software,USA,NY,Long Island,Islandia,2010-03-10,3,1,2010,350000000.0,USD,10,350000000.0,513.0,2990.0
1494,/organization/ning,Ning by Glam Media,|Communities|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Brisbane,/organization/glammedia,Mode Media,|Women|Fashion|Curated Web|,Fashion,USA,CA,SF Bay Area,Brisbane,2011-09-20,9,3,2011,150000000.0,USD,20,150000000.0,811.0,2515.0
1495,/organization/nitrosecurity,NitroSecurity,|Security|,Security,USA,NH,Portsmouth,Portsmouth,/organization/mcafee,McAfee,|Security|,Security,USA,CA,SF Bay Area,Santa Clara,2011-10-04,10,4,2011,,USD,4,,358.0,4659.0
1496,/organization/nobot,NOBOT,|Consumer Electronics|Mobile|Android|iPhone|Advertising|,iPhone,JPN,,Tokyo,Tokyo,/organization/mediba-inc,"mediba, Inc",,,,,,,2011-07-28,7,3,2011,1500000000.0,JPY,28,18438036.80981595,286.0,848.0
1497,/organization/nodeable,Nodeable,|Big Data|Cloud Computing|Analytics|,Big Data,USA,CA,SF Bay Area,San Francisco,/organization/appcelerator,Appcelerator,|Mobility|Open Source|Mobile|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Mountain View,2012-11-07,11,4,2012,,USD,7,,470.0,617.0
1498,/organization/nodefly,NodeFly,|Networking|SaaS|Software|Curated Web|,Networking,CAN,BC,Vancouver,Vancouver,/organization/strongloop,StrongLoop,|Training|Consulting|Tech Field Support|Distribution|Software|,Distribution,USA,CA,SF Bay Area,San Mateo,2013-07-23,7,3,2013,,USD,23,,258.0,934.0
1499,/organization/nomi,Nomi,|Analytics|Retail|Software|,Retail,USA,NY,New York City,New York,/organization/brickstream,Brickstream,|Retail|Analytics|,Retail,USA,GA,Atlanta,Norcross,2014-10-29,10,4,2014,,USD,29,,378.0,788.0
1500,/organization/nonstop-games,Nonstop Games,|Consumers|Games|,Consumers,SGP,,Singapore,Singapore,/organization/king,King.com,|Software|Databases|Android|Mobile|Games|,Software,GBR,,London,London,2014-08-13,8,3,2014,,USD,13,,512.0,1320.0
1501,/organization/northstar-systems-international,NorthStar Systems International,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/sei-investments,SEI Investments,|Financial Services|,Financial Services,USA,PA,Philadelphia,Oaks,2012-02-16,2,1,2012,,USD,16,,1554.0,4063.0
1502,/organization/notewagon,NoteWagon,|Finance|Universities|File Sharing|Curated Web|,Curated Web,CAN,ON,Toronto,Kitchener,/organization/notelog,Notelog,|Colleges|Internet|,Colleges,USA,CA,SF Bay Area,San Francisco,2012-04-01,4,2,2012,,USD,1,,373.0,569.0
1503,/organization/novarra,Novarra,|Mobile|,Mobile,USA,IL,Chicago,Itasca,/organization/nokia,Nokia,|Mobile|,Mobile,FIN,,Helsinki,Helsinki,2010-03-26,3,1,2010,,USD,26,,969.0,4102.0
1504,/organization/novatris,Novatris,,,FRA,,Paris,Paris,/organization/harris-interactive,Harris Interactive,|Market Research|,Market Research,USA,NY,New York City,New York,2004-03-03,3,1,2004,,USD,3,,1157.0,3349.0
1505,/organization/nowpublic,NowPublic,|News|,News,CAN,BC,Vancouver,Vancouver,/organization/examiner,Examiner.com,|Media|News|Curated Web|,Media,USA,CO,Denver,Denver,2009-09-01,9,3,2009,,USD,1,,793.0,1704.0
1506,/organization/noza,NOZA,|Humanitarian|Vertical Search|Nonprofits|,Humanitarian,USA,CA,Santa Barbara,Santa Barbara,/organization/blackbaud-blkb,Blackbaud (BLKB),,,,,,,2010-10-01,10,4,2010,,USD,1,,944.0,1734.0
1507,/organization/npulse-technologies,nPulse Technologies,|Web Hosting|,Web Hosting,USA,VA,"Washington, D.C.",Charlottesville,/organization/fireeye,FireEye,|Network Security|Security|,Network Security,USA,CA,SF Bay Area,Milpitas,2014-05-06,5,2,2014,70000000.0,USD,6,70000000.0,193.0,1221.0
1508,/organization/nscaled,nScaled,|Homeland Security|IaaS|Infrastructure|Cloud Computing|Enterprise Software|,IaaS,USA,CA,SF Bay Area,San Francisco,/organization/acronis,Acronis,|Homeland Security|Storage|Flash Storage|Web Hosting|,Flash Storage,SGP,,Singapore,Singapore,2014-09-18,9,3,2014,,USD,18,,569.0,2086.0
1509,/organization/nsfw-corporation,NSFW Corporation,|Publishing|E-Books|News|,News,USA,NV,Las Vegas,Las Vegas,/organization/pandodaily,PandoDaily,|Blogging Platforms|Startups|News|,Blogging Platforms,USA,CA,SF Bay Area,San Francisco,2013-11-25,11,4,2013,,USD,25,,164.0,1059.0
1510,/organization/ntirety,Ntirety,|Analytics|,Analytics,USA,MA,Boston,Dedham,/organization/hosting-com,HOSTING,|Web Hosting|,Web Hosting,USA,CO,Denver,Denver,2014-03-18,3,1,2014,,USD,18,,2183.0,4824.0
1511,/organization/nuconomy,NuConomy,|Analytics|Advertising|,Analytics,USA,CA,SF Bay Area,San Francisco,/organization/liveperson,LivePerson,|Software|,Software,USA,NY,New York City,New York,2010-01-24,1,1,2010,3000000.0,USD,24,3000000.0,723.0,1484.0
1512,/organization/numonyx,Numonyx,|Hardware|Semiconductors|,Hardware,CHE,,CHE - Other,Rolle,/organization/micron-technology,Micron Technology,|Semiconductors|,Semiconductors,USA,ID,Boise,Boise,2010-02-09,2,1,2010,1270000000.0,USD,9,1270000000.0,680.0,710.0
1513,/organization/nusym-technology,Nusym Technology,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Los Gatos,/organization/synopsys,Synopsys,|Design|Semiconductors|Software|,Software,USA,CA,SF Bay Area,Mountain View,2010-06-28,6,2,2010,,USD,28,,101.0,2370.0
